Date;Joursem;Ferie;Vacances Scolaires;Jour;WE;Semaine;Mois;Trimestre;Saison;Annee;Reel;Normale;Delta
03/09/2022;6;0;1;3;03/09/2022;29/08/2022;9;3;SUMMER 2022;2022;18,38;18,38;0
04/09/2022;7;0;1;4;03/09/2022;29/08/2022;9;3;SUMMER 2022;2022;18,25;18,25;0
05/09/2022;1;0;0;5;01/01/1900;05/09/2022;9;3;SUMMER 2022;2022;18,12;18,12;0
06/09/2022;2;0;0;6;01/01/1900;05/09/2022;9;3;SUMMER 2022;2022;18;18;0
07/09/2022;3;0;0;7;01/01/1900;05/09/2022;9;3;SUMMER 2022;2022;17,87;17,87;0
08/09/2022;4;0;0;8;01/01/1900;05/09/2022;9;3;SUMMER 2022;2022;17,75;17,75;0
09/09/2022;5;0;0;9;01/01/1900;05/09/2022;9;3;SUMMER 2022;2022;17,61;17,61;0
10/09/2022;6;0;0;10;10/09/2022;05/09/2022;9;3;SUMMER 2022;2022;17,48;17,48;0
11/09/2022;7;0;0;11;10/09/2022;05/09/2022;9;3;SUMMER 2022;2022;17,35;17,35;0
12/09/2022;1;0;0;12;01/01/1900;12/09/2022;9;3;SUMMER 2022;2022;17,23;17,23;0
13/09/2022;2;0;0;13;01/01/1900;12/09/2022;9;3;SUMMER 2022;2022;17,09;17,09;0
14/09/2022;3;0;0;14;01/01/1900;12/09/2022;9;3;SUMMER 2022;2022;16,96;16,96;0
15/09/2022;4;0;0;15;01/01/1900;12/09/2022;9;3;SUMMER 2022;2022;16,82;16,82;0
16/09/2022;5;0;0;16;01/01/1900;12/09/2022;9;3;SUMMER 2022;2022;16,7;16,7;0
17/09/2022;6;0;0;17;17/09/2022;12/09/2022;9;3;SUMMER 2022;2022;16,57;16,57;0
18/09/2022;7;0;0;18;17/09/2022;12/09/2022;9;3;SUMMER 2022;2022;16,43;16,43;0
19/09/2022;1;0;0;19;01/01/1900;19/09/2022;9;3;SUMMER 2022;2022;16,3;16,3;0
20/09/2022;2;0;0;20;01/01/1900;19/09/2022;9;3;SUMMER 2022;2022;16,17;16,17;0
21/09/2022;3;0;0;21;01/01/1900;19/09/2022;9;3;SUMMER 2022;2022;16,04;16,04;0
22/09/2022;4;0;0;22;01/01/1900;19/09/2022;9;3;SUMMER 2022;2022;15,91;15,91;0
23/09/2022;5;0;0;23;01/01/1900;19/09/2022;9;3;SUMMER 2022;2022;15,78;15,78;0
24/09/2022;6;0;0;24;24/09/2022;19/09/2022;9;3;SUMMER 2022;2022;15,64;15,64;0
25/09/2022;7;0;0;25;24/09/2022;19/09/2022;9;3;SUMMER 2022;2022;15,52;15,52;0
26/09/2022;1;0;0;26;01/01/1900;26/09/2022;9;3;SUMMER 2022;2022;15,38;15,38;0
27/09/2022;2;0;0;27;01/01/1900;26/09/2022;9;3;SUMMER 2022;2022;15,26;15,26;0
28/09/2022;3;0;0;28;01/01/1900;26/09/2022;9;3;SUMMER 2022;2022;15,12;15,12;0
29/09/2022;4;0;0;29;01/01/1900;26/09/2022;9;3;SUMMER 2022;2022;15;15;0
30/09/2022;5;0;0;30;01/01/1900;26/09/2022;9;3;SUMMER 2022;2022;14,87;14,87;0
01/10/2022;6;0;0;1;01/10/2022;26/09/2022;10;4;WINTER 2022;2022;14,73;14,73;0
02/10/2022;7;0;0;2;01/10/2022;26/09/2022;10;4;WINTER 2022;2022;14,61;14,61;0
03/10/2022;1;0;0;3;01/01/1900;03/10/2022;10;4;WINTER 2022;2022;14,47;14,47;0
04/10/2022;2;0;0;4;01/01/1900;03/10/2022;10;4;WINTER 2022;2022;14,34;14,34;0
05/10/2022;3;0;0;5;01/01/1900;03/10/2022;10;4;WINTER 2022;2022;14,22;14,22;0
06/10/2022;4;0;0;6;01/01/1900;03/10/2022;10;4;WINTER 2022;2022;14,09;14,09;0
07/10/2022;5;0;0;7;01/01/1900;03/10/2022;10;4;WINTER 2022;2022;13,96;13,96;0
08/10/2022;6;0;0;8;08/10/2022;03/10/2022;10;4;WINTER 2022;2022;13,83;13,83;0
09/10/2022;7;0;0;9;08/10/2022;03/10/2022;10;4;WINTER 2022;2022;13,7;13,7;0
10/10/2022;1;0;0;10;01/01/1900;10/10/2022;10;4;WINTER 2022;2022;13,57;13,57;0
11/10/2022;2;0;0;11;01/01/1900;10/10/2022;10;4;WINTER 2022;2022;13,44;13,44;0
12/10/2022;3;0;0;12;01/01/1900;10/10/2022;10;4;WINTER 2022;2022;13,31;13,31;0
13/10/2022;4;0;0;13;01/01/1900;10/10/2022;10;4;WINTER 2022;2022;13,18;13,18;0
14/10/2022;5;0;0;14;01/01/1900;10/10/2022;10;4;WINTER 2022;2022;13,05;13,05;0
15/10/2022;6;0;0;15;15/10/2022;10/10/2022;10;4;WINTER 2022;2022;12,91;12,91;0
16/10/2022;7;0;0;16;15/10/2022;10/10/2022;10;4;WINTER 2022;2022;12,78;12,78;0
17/10/2022;1;0;0;17;01/01/1900;17/10/2022;10;4;WINTER 2022;2022;12,65;12,65;0
18/10/2022;2;0;0;18;01/01/1900;17/10/2022;10;4;WINTER 2022;2022;12,52;12,52;0
19/10/2022;3;0;0;19;01/01/1900;17/10/2022;10;4;WINTER 2022;2022;12,38;12,38;0
20/10/2022;4;0;0;20;01/01/1900;17/10/2022;10;4;WINTER 2022;2022;12,25;12,25;0
21/10/2022;5;0;0;21;01/01/1900;17/10/2022;10;4;WINTER 2022;2022;12,11;12,11;0
22/10/2022;6;0;0;22;22/10/2022;17/10/2022;10;4;WINTER 2022;2022;11,97;11,97;0
23/10/2022;7;0;1;23;22/10/2022;17/10/2022;10;4;WINTER 2022;2022;11,83;11,83;0
24/10/2022;1;0;1;24;01/01/1900;24/10/2022;10;4;WINTER 2022;2022;11,7;11,7;0
25/10/2022;2;0;1;25;01/01/1900;24/10/2022;10;4;WINTER 2022;2022;11,56;11,56;0
26/10/2022;3;0;1;26;01/01/1900;24/10/2022;10;4;WINTER 2022;2022;11,42;11,42;0
27/10/2022;4;0;1;27;01/01/1900;24/10/2022;10;4;WINTER 2022;2022;11,28;11,28;0
28/10/2022;5;0;1;28;01/01/1900;24/10/2022;10;4;WINTER 2022;2022;11,14;11,14;0
29/10/2022;6;0;1;29;29/10/2022;24/10/2022;10;4;WINTER 2022;2022;11;11;0
30/10/2022;7;0;1;30;29/10/2022;24/10/2022;10;4;WINTER 2022;2022;10,86;10,86;0
31/10/2022;1;0;1;31;01/01/1900;31/10/2022;10;4;WINTER 2022;2022;10,71;10,71;0
01/11/2022;2;1;1;1;01/01/1900;31/10/2022;11;4;WINTER 2022;2022;10,56;10,56;0
02/11/2022;3;0;1;2;01/01/1900;31/10/2022;11;4;WINTER 2022;2022;10,42;10,42;0
03/11/2022;4;0;1;3;01/01/1900;31/10/2022;11;4;WINTER 2022;2022;10,28;10,28;0
04/11/2022;5;0;1;4;01/01/1900;31/10/2022;11;4;WINTER 2022;2022;10,13;10,13;0
05/11/2022;6;0;1;5;05/11/2022;31/10/2022;11;4;WINTER 2022;2022;9,98;9,98;0
06/11/2022;7;0;1;6;05/11/2022;31/10/2022;11;4;WINTER 2022;2022;9,84;9,84;0
07/11/2022;1;0;0;7;01/01/1900;07/11/2022;11;4;WINTER 2022;2022;9,69;9,69;0
08/11/2022;2;0;0;8;01/01/1900;07/11/2022;11;4;WINTER 2022;2022;9,54;9,54;0
09/11/2022;3;0;0;9;01/01/1900;07/11/2022;11;4;WINTER 2022;2022;9,39;9,39;0
10/11/2022;4;0;0;10;01/01/1900;07/11/2022;11;4;WINTER 2022;2022;9,25;9,25;0
11/11/2022;5;1;0;11;01/01/1900;07/11/2022;11;4;WINTER 2022;2022;9,1;9,1;0
12/11/2022;6;0;0;12;12/11/2022;07/11/2022;11;4;WINTER 2022;2022;8,95;8,95;0
13/11/2022;7;0;0;13;12/11/2022;07/11/2022;11;4;WINTER 2022;2022;8,81;8,81;0
14/11/2022;1;0;0;14;01/01/1900;14/11/2022;11;4;WINTER 2022;2022;8,65;8,65;0
15/11/2022;2;0;0;15;01/01/1900;14/11/2022;11;4;WINTER 2022;2022;8,5;8,5;0
16/11/2022;3;0;0;16;01/01/1900;14/11/2022;11;4;WINTER 2022;2022;8,37;8,37;0
17/11/2022;4;0;0;17;01/01/1900;14/11/2022;11;4;WINTER 2022;2022;8,22;8,22;0
18/11/2022;5;0;0;18;01/01/1900;14/11/2022;11;4;WINTER 2022;2022;8,08;8,08;0
19/11/2022;6;0;0;19;19/11/2022;14/11/2022;11;4;WINTER 2022;2022;7,92;7,92;0
20/11/2022;7;0;0;20;19/11/2022;14/11/2022;11;4;WINTER 2022;2022;7,79;7,79;0
21/11/2022;1;0;0;21;01/01/1900;21/11/2022;11;4;WINTER 2022;2022;7,65;7,65;0
22/11/2022;2;0;0;22;01/01/1900;21/11/2022;11;4;WINTER 2022;2022;7,51;7,51;0
23/11/2022;3;0;0;23;01/01/1900;21/11/2022;11;4;WINTER 2022;2022;7,36;7,36;0
24/11/2022;4;0;0;24;01/01/1900;21/11/2022;11;4;WINTER 2022;2022;7,23;7,23;0
25/11/2022;5;0;0;25;01/01/1900;21/11/2022;11;4;WINTER 2022;2022;7,1;7,1;0
26/11/2022;6;0;0;26;26/11/2022;21/11/2022;11;4;WINTER 2022;2022;6,96;6,96;0
27/11/2022;7;0;0;27;26/11/2022;21/11/2022;11;4;WINTER 2022;2022;6,83;6,83;0
28/11/2022;1;0;0;28;01/01/1900;28/11/2022;11;4;WINTER 2022;2022;6,7;6,7;0
29/11/2022;2;0;0;29;01/01/1900;28/11/2022;11;4;WINTER 2022;2022;6,58;6,58;0
30/11/2022;3;0;0;30;01/01/1900;28/11/2022;11;4;WINTER 2022;2022;6,46;6,46;0
01/12/2022;4;0;0;1;01/01/1900;28/11/2022;12;4;WINTER 2022;2022;6,34;6,34;0
02/12/2022;5;0;0;2;01/01/1900;28/11/2022;12;4;WINTER 2022;2022;6,22;6,22;0
03/12/2022;6;0;0;3;03/12/2022;28/11/2022;12;4;WINTER 2022;2022;6,1;6,1;0
04/12/2022;7;0;0;4;03/12/2022;28/11/2022;12;4;WINTER 2022;2022;5,99;5,99;0
05/12/2022;1;0;0;5;01/01/1900;05/12/2022;12;4;WINTER 2022;2022;5,87;5,87;0
06/12/2022;2;0;0;6;01/01/1900;05/12/2022;12;4;WINTER 2022;2022;5,77;5,77;0
07/12/2022;3;0;0;7;01/01/1900;05/12/2022;12;4;WINTER 2022;2022;5,67;5,67;0
08/12/2022;4;0;0;8;01/01/1900;05/12/2022;12;4;WINTER 2022;2022;5,57;5,57;0
09/12/2022;5;0;0;9;01/01/1900;05/12/2022;12;4;WINTER 2022;2022;5,48;5,48;0
10/12/2022;6;0;0;10;10/12/2022;05/12/2022;12;4;WINTER 2022;2022;5,38;5,38;0
11/12/2022;7;0;0;11;10/12/2022;05/12/2022;12;4;WINTER 2022;2022;5,3;5,3;0
12/12/2022;1;0;0;12;01/01/1900;12/12/2022;12;4;WINTER 2022;2022;5,21;5,21;0
13/12/2022;2;0;0;13;01/01/1900;12/12/2022;12;4;WINTER 2022;2022;5,13;5,13;0
14/12/2022;3;0;0;14;01/01/1900;12/12/2022;12;4;WINTER 2022;2022;5,05;5,05;0
15/12/2022;4;0;0;15;01/01/1900;12/12/2022;12;4;WINTER 2022;2022;4,98;4,98;0
16/12/2022;5;0;0;16;01/01/1900;12/12/2022;12;4;WINTER 2022;2022;4,91;4,91;0
17/12/2022;6;0;0;17;17/12/2022;12/12/2022;12;4;WINTER 2022;2022;4,84;4,84;0
18/12/2022;7;0;1;18;17/12/2022;12/12/2022;12;4;WINTER 2022;2022;4,79;4,79;0
19/12/2022;1;0;1;19;01/01/1900;19/12/2022;12;4;WINTER 2022;2022;4,73;4,73;0
20/12/2022;2;0;1;20;01/01/1900;19/12/2022;12;4;WINTER 2022;2022;4,68;4,68;0
21/12/2022;3;0;1;21;01/01/1900;19/12/2022;12;4;WINTER 2022;2022;4,63;4,63;0
22/12/2022;4;0;1;22;01/01/1900;19/12/2022;12;4;WINTER 2022;2022;4,58;4,58;0
23/12/2022;5;0;1;23;01/01/1900;19/12/2022;12;4;WINTER 2022;2022;4,55;4,55;0
24/12/2022;6;0;1;24;24/12/2022;19/12/2022;12;4;WINTER 2022;2022;4,52;4,52;0
25/12/2022;7;1;1;25;24/12/2022;19/12/2022;12;4;WINTER 2022;2022;4,48;4,48;0
26/12/2022;1;0;1;26;01/01/1900;26/12/2022;12;4;WINTER 2022;2022;4,45;4,45;0
27/12/2022;2;0;1;27;01/01/1900;26/12/2022;12;4;WINTER 2022;2022;4,42;4,42;0
28/12/2022;3;0;1;28;01/01/1900;26/12/2022;12;4;WINTER 2022;2022;4,41;4,41;0
29/12/2022;4;0;1;29;01/01/1900;26/12/2022;12;4;WINTER 2022;2022;4,39;4,39;0
30/12/2022;5;0;1;30;01/01/1900;26/12/2022;12;4;WINTER 2022;2022;4,39;4,39;0
31/12/2022;6;0;1;31;31/12/2022;26/12/2022;12;4;WINTER 2022;2022;4,38;4,38;0
01/01/2023;7;1;1;1;31/12/2022;26/12/2022;1;1;WINTER 2022;2023;4,37;4,37;0
02/01/2023;1;0;1;2;01/01/1900;02/01/2023;1;1;WINTER 2022;2023;4,37;4,37;0
03/01/2023;2;0;1;3;01/01/1900;02/01/2023;1;1;WINTER 2022;2023;4,37;4,37;0
04/01/2023;3;0;1;4;01/01/1900;02/01/2023;1;1;WINTER 2022;2023;4,38;4,38;0
05/01/2023;4;0;1;5;01/01/1900;02/01/2023;1;1;WINTER 2022;2023;4,38;4,38;0
06/01/2023;5;0;0;6;01/01/1900;02/01/2023;1;1;WINTER 2022;2023;4,39;4,39;0
07/01/2023;6;0;0;7;07/01/2023;02/01/2023;1;1;WINTER 2022;2023;4,41;4,41;0
08/01/2023;7;0;0;8;07/01/2023;02/01/2023;1;1;WINTER 2022;2023;4,43;4,43;0
09/01/2023;1;0;0;9;01/01/1900;09/01/2023;1;1;WINTER 2022;2023;4,45;4,45;0
10/01/2023;2;0;0;10;01/01/1900;09/01/2023;1;1;WINTER 2022;2023;4,47;4,47;0
11/01/2023;3;0;0;11;01/01/1900;09/01/2023;1;1;WINTER 2022;2023;4,5;4,5;0
12/01/2023;4;0;0;12;01/01/1900;09/01/2023;1;1;WINTER 2022;2023;4,52;4,52;0
13/01/2023;5;0;0;13;01/01/1900;09/01/2023;1;1;WINTER 2022;2023;4,56;4,56;0
14/01/2023;6;0;0;14;14/01/2023;09/01/2023;1;1;WINTER 2022;2023;4,59;4,59;0
15/01/2023;7;0;0;15;14/01/2023;09/01/2023;1;1;WINTER 2022;2023;4,62;4,62;0
16/01/2023;1;0;0;16;01/01/1900;16/01/2023;1;1;WINTER 2022;2023;4,66;4,66;0
17/01/2023;2;0;0;17;01/01/1900;16/01/2023;1;1;WINTER 2022;2023;4,7;4,7;0
18/01/2023;3;0;0;18;01/01/1900;16/01/2023;1;1;WINTER 2022;2023;4,74;4,74;0
19/01/2023;4;0;0;19;01/01/1900;16/01/2023;1;1;WINTER 2022;2023;4,79;4,79;0
20/01/2023;5;0;0;20;01/01/1900;16/01/2023;1;1;WINTER 2022;2023;4,82;4,82;0
21/01/2023;6;0;0;21;21/01/2023;16/01/2023;1;1;WINTER 2022;2023;4,87;4,87;0
22/01/2023;7;0;0;22;21/01/2023;16/01/2023;1;1;WINTER 2022;2023;4,92;4,92;0
23/01/2023;1;0;0;23;01/01/1900;23/01/2023;1;1;WINTER 2022;2023;4,97;4,97;0
24/01/2023;2;0;0;24;01/01/1900;23/01/2023;1;1;WINTER 2022;2023;5,01;5,01;0
25/01/2023;3;0;0;25;01/01/1900;23/01/2023;1;1;WINTER 2022;2023;5,06;5,06;0
26/01/2023;4;0;0;26;01/01/1900;23/01/2023;1;1;WINTER 2022;2023;5,11;5,11;0
27/01/2023;5;0;0;27;01/01/1900;23/01/2023;1;1;WINTER 2022;2023;5,16;5,16;0
28/01/2023;6;0;0;28;28/01/2023;23/01/2023;1;1;WINTER 2022;2023;5,21;5,21;0
29/01/2023;7;0;0;29;28/01/2023;23/01/2023;1;1;WINTER 2022;2023;5,27;5,27;0
30/01/2023;1;0;0;30;01/01/1900;30/01/2023;1;1;WINTER 2022;2023;5,31;5,31;0
31/01/2023;2;0;0;31;01/01/1900;30/01/2023;1;1;WINTER 2022;2023;5,37;5,37;0
01/02/2023;3;0;0;1;01/01/1900;30/01/2023;2;1;WINTER 2022;2023;5,43;5,43;0
02/02/2023;4;0;0;2;01/01/1900;30/01/2023;2;1;WINTER 2022;2023;5,47;5,47;0
03/02/2023;5;0;0;3;01/01/1900;30/01/2023;2;1;WINTER 2022;2023;5,53;5,53;0
04/02/2023;6;0;0;4;04/02/2023;30/01/2023;2;1;WINTER 2022;2023;5,58;5,58;0
05/02/2023;7;0;0;5;04/02/2023;30/01/2023;2;1;WINTER 2022;2023;5,63;5,63;0
06/02/2023;1;0;0;6;01/01/1900;06/02/2023;2;1;WINTER 2022;2023;5,7;5,7;0
07/02/2023;2;0;0;7;01/01/1900;06/02/2023;2;1;WINTER 2022;2023;5,75;5,75;0
08/02/2023;3;0;0;8;01/01/1900;06/02/2023;2;1;WINTER 2022;2023;5,8;5,8;0
09/02/2023;4;0;0;9;01/01/1900;06/02/2023;2;1;WINTER 2022;2023;5,86;5,86;0
10/02/2023;5;0;0;10;01/01/1900;06/02/2023;2;1;WINTER 2022;2023;5,92;5,92;0
11/02/2023;6;0;0;11;11/02/2023;06/02/2023;2;1;WINTER 2022;2023;5,97;5,97;0
12/02/2023;7;0;0;12;11/02/2023;06/02/2023;2;1;WINTER 2022;2023;6,03;6,03;0
13/02/2023;1;0;0;13;01/01/1900;13/02/2023;2;1;WINTER 2022;2023;6,09;6,09;0
14/02/2023;2;0;0;14;01/01/1900;13/02/2023;2;1;WINTER 2022;2023;6,14;6,14;0
15/02/2023;3;0;0;15;01/01/1900;13/02/2023;2;1;WINTER 2022;2023;6,2;6,2;0
16/02/2023;4;0;0;16;01/01/1900;13/02/2023;2;1;WINTER 2022;2023;6,26;6,26;0
17/02/2023;5;0;0;17;01/01/1900;13/02/2023;2;1;WINTER 2022;2023;6,31;6,31;0
18/02/2023;6;0;0;18;18/02/2023;13/02/2023;2;1;WINTER 2022;2023;6,37;6,37;0
19/02/2023;7;0;1;19;18/02/2023;13/02/2023;2;1;WINTER 2022;2023;6,44;6,44;0
20/02/2023;1;0;1;20;01/01/1900;20/02/2023;2;1;WINTER 2022;2023;6,49;6,49;0
21/02/2023;2;0;1;21;01/01/1900;20/02/2023;2;1;WINTER 2022;2023;6,55;6,55;0
22/02/2023;3;0;1;22;01/01/1900;20/02/2023;2;1;WINTER 2022;2023;6,62;6,62;0
23/02/2023;4;0;1;23;01/01/1900;20/02/2023;2;1;WINTER 2022;2023;6,68;6,68;0
24/02/2023;5;0;1;24;01/01/1900;20/02/2023;2;1;WINTER 2022;2023;6,74;6,74;0
25/02/2023;6;0;1;25;25/02/2023;20/02/2023;2;1;WINTER 2022;2023;6,8;6,8;0
26/02/2023;7;0;1;26;25/02/2023;20/02/2023;2;1;WINTER 2022;2023;6,87;6,87;0
27/02/2023;1;0;1;27;01/01/1900;27/02/2023;2;1;WINTER 2022;2023;6,93;6,93;0
28/02/2023;2;0;1;28;01/01/1900;27/02/2023;2;1;WINTER 2022;2023;7;7;0
01/03/2023;3;0;1;1;01/01/1900;27/02/2023;3;1;SUMMER 2023;2023;7,07;7,07;0
02/03/2023;4;0;1;2;01/01/1900;27/02/2023;3;1;SUMMER 2023;2023;7,14;7,14;0
03/03/2023;5;0;1;3;01/01/1900;27/02/2023;3;1;SUMMER 2023;2023;7,21;7,21;0
04/03/2023;6;0;1;4;04/03/2023;27/02/2023;3;1;SUMMER 2023;2023;7,28;7,28;0
05/03/2023;7;0;1;5;04/03/2023;27/02/2023;3;1;SUMMER 2023;2023;7,35;7,35;0
06/03/2023;1;0;0;6;01/01/1900;06/03/2023;3;1;SUMMER 2023;2023;7,44;7,44;0
07/03/2023;2;0;0;7;01/01/1900;06/03/2023;3;1;SUMMER 2023;2023;7,5;7,5;0
08/03/2023;3;0;0;8;01/01/1900;06/03/2023;3;1;SUMMER 2023;2023;7,59;7,59;0
09/03/2023;4;0;0;9;01/01/1900;06/03/2023;3;1;SUMMER 2023;2023;7,66;7,66;0
10/03/2023;5;0;0;10;01/01/1900;06/03/2023;3;1;SUMMER 2023;2023;7,75;7,75;0
11/03/2023;6;0;0;11;11/03/2023;06/03/2023;3;1;SUMMER 2023;2023;7,83;7,83;0
12/03/2023;7;0;0;12;11/03/2023;06/03/2023;3;1;SUMMER 2023;2023;7,91;7,91;0
13/03/2023;1;0;0;13;01/01/1900;13/03/2023;3;1;SUMMER 2023;2023;8;8;0
14/03/2023;2;0;0;14;01/01/1900;13/03/2023;3;1;SUMMER 2023;2023;8,1;8,1;0
15/03/2023;3;0;0;15;01/01/1900;13/03/2023;3;1;SUMMER 2023;2023;8,18;8,18;0
16/03/2023;4;0;0;16;01/01/1900;13/03/2023;3;1;SUMMER 2023;2023;8,28;8,28;0
17/03/2023;5;0;0;17;01/01/1900;13/03/2023;3;1;SUMMER 2023;2023;8,37;8,37;0
18/03/2023;6;0;0;18;18/03/2023;13/03/2023;3;1;SUMMER 2023;2023;8,47;8,47;0
19/03/2023;7;0;0;19;18/03/2023;13/03/2023;3;1;SUMMER 2023;2023;8,57;8,57;0
20/03/2023;1;0;0;20;01/01/1900;20/03/2023;3;1;SUMMER 2023;2023;8,68;8,68;0
21/03/2023;2;0;0;21;01/01/1900;20/03/2023;3;1;SUMMER 2023;2023;8,78;8,78;0
22/03/2023;3;0;0;22;01/01/1900;20/03/2023;3;1;SUMMER 2023;2023;8,88;8,88;0
23/03/2023;4;0;0;23;01/01/1900;20/03/2023;3;1;SUMMER 2023;2023;8,99;8,99;0
24/03/2023;5;0;0;24;01/01/1900;20/03/2023;3;1;SUMMER 2023;2023;9,1;9,1;0
25/03/2023;6;0;0;25;25/03/2023;20/03/2023;3;1;SUMMER 2023;2023;9,22;9,22;0
26/03/2023;7;0;0;26;25/03/2023;20/03/2023;3;1;SUMMER 2023;2023;9,33;9,33;0
27/03/2023;1;0;0;27;01/01/1900;27/03/2023;3;1;SUMMER 2023;2023;9,44;9,44;0
28/03/2023;2;0;0;28;01/01/1900;27/03/2023;3;1;SUMMER 2023;2023;9,56;9,56;0
29/03/2023;3;0;0;29;01/01/1900;27/03/2023;3;1;SUMMER 2023;2023;9,68;9,68;0
30/03/2023;4;0;0;30;01/01/1900;27/03/2023;3;1;SUMMER 2023;2023;9,8;9,8;0
31/03/2023;5;0;0;31;01/01/1900;27/03/2023;3;1;SUMMER 2023;2023;9,92;9,92;0
01/04/2023;6;0;0;1;01/04/2023;27/03/2023;4;2;SUMMER 2023;2023;10,05;10,05;0
02/04/2023;7;0;0;2;01/04/2023;27/03/2023;4;2;SUMMER 2023;2023;10,18;10,18;0
03/04/2023;1;0;0;3;01/01/1900;03/04/2023;4;2;SUMMER 2023;2023;10,3;10,3;0
04/04/2023;2;0;0;4;01/01/1900;03/04/2023;4;2;SUMMER 2023;2023;10,43;10,43;0
05/04/2023;3;0;0;5;01/01/1900;03/04/2023;4;2;SUMMER 2023;2023;10,56;10,56;0
06/04/2023;4;0;0;6;01/01/1900;03/04/2023;4;2;SUMMER 2023;2023;10,69;10,69;0
07/04/2023;5;0;0;7;01/01/1900;03/04/2023;4;2;SUMMER 2023;2023;10,82;10,82;0
08/04/2023;6;0;0;8;08/04/2023;03/04/2023;4;2;SUMMER 2023;2023;10,96;10,96;0
09/04/2023;7;0;0;9;08/04/2023;03/04/2023;4;2;SUMMER 2023;2023;11,09;11,09;0
10/04/2023;1;1;0;10;01/01/1900;10/04/2023;4;2;SUMMER 2023;2023;11,22;11,22;0
11/04/2023;2;0;0;11;01/01/1900;10/04/2023;4;2;SUMMER 2023;2023;11,36;11,36;0
12/04/2023;3;0;0;12;01/01/1900;10/04/2023;4;2;SUMMER 2023;2023;11,49;11,49;0
13/04/2023;4;0;0;13;01/01/1900;10/04/2023;4;2;SUMMER 2023;2023;11,63;11,63;0
14/04/2023;5;0;0;14;01/01/1900;10/04/2023;4;2;SUMMER 2023;2023;11,77;11,77;0
15/04/2023;6;0;0;15;15/04/2023;10/04/2023;4;2;SUMMER 2023;2023;11,9;11,9;0
16/04/2023;7;0;0;16;15/04/2023;10/04/2023;4;2;SUMMER 2023;2023;12,03;12,03;0
17/04/2023;1;0;0;17;01/01/1900;17/04/2023;4;2;SUMMER 2023;2023;12,18;12,18;0
18/04/2023;2;0;0;18;01/01/1900;17/04/2023;4;2;SUMMER 2023;2023;12,31;12,31;0
19/04/2023;3;0;0;19;01/01/1900;17/04/2023;4;2;SUMMER 2023;2023;12,46;12,46;0
20/04/2023;4;0;0;20;01/01/1900;17/04/2023;4;2;SUMMER 2023;2023;12,59;12,59;0
21/04/2023;5;0;0;21;01/01/1900;17/04/2023;4;2;SUMMER 2023;2023;12,73;12,73;0
22/04/2023;6;0;0;22;22/04/2023;17/04/2023;4;2;SUMMER 2023;2023;12,86;12,86;0
23/04/2023;7;0;1;23;22/04/2023;17/04/2023;4;2;SUMMER 2023;2023;13;13;0
24/04/2023;1;0;1;24;01/01/1900;24/04/2023;4;2;SUMMER 2023;2023;13,13;13,13;0
25/04/2023;2;0;1;25;01/01/1900;24/04/2023;4;2;SUMMER 2023;2023;13,26;13,26;0
26/04/2023;3;0;1;26;01/01/1900;24/04/2023;4;2;SUMMER 2023;2023;13,4;13,4;0
27/04/2023;4;0;1;27;01/01/1900;24/04/2023;4;2;SUMMER 2023;2023;13,53;13,53;0
28/04/2023;5;0;1;28;01/01/1900;24/04/2023;4;2;SUMMER 2023;2023;13,66;13,66;0
29/04/2023;6;0;1;29;29/04/2023;24/04/2023;4;2;SUMMER 2023;2023;13,79;13,79;0
30/04/2023;7;0;1;30;29/04/2023;24/04/2023;4;2;SUMMER 2023;2023;13,92;13,92;0
01/05/2023;1;1;1;1;01/01/1900;01/05/2023;5;2;SUMMER 2023;2023;14,06;14,06;0
02/05/2023;2;0;1;2;01/01/1900;01/05/2023;5;2;SUMMER 2023;2023;14,18;14,18;0
03/05/2023;3;0;1;3;01/01/1900;01/05/2023;5;2;SUMMER 2023;2023;14,3;14,3;0
04/05/2023;4;0;1;4;01/01/1900;01/05/2023;5;2;SUMMER 2023;2023;14,43;14,43;0
05/05/2023;5;0;1;5;01/01/1900;01/05/2023;5;2;SUMMER 2023;2023;14,56;14,56;0
06/05/2023;6;0;1;6;06/05/2023;01/05/2023;5;2;SUMMER 2023;2023;14,68;14,68;0
07/05/2023;7;0;1;7;06/05/2023;01/05/2023;5;2;SUMMER 2023;2023;14,8;14,8;0
08/05/2023;1;1;0;8;01/01/1900;08/05/2023;5;2;SUMMER 2023;2023;14,92;14,92;0
09/05/2023;2;0;0;9;01/01/1900;08/05/2023;5;2;SUMMER 2023;2023;15,03;15,03;0
10/05/2023;3;0;0;10;01/01/1900;08/05/2023;5;2;SUMMER 2023;2023;15,15;15,15;0
11/05/2023;4;0;0;11;01/01/1900;08/05/2023;5;2;SUMMER 2023;2023;15,27;15,27;0
12/05/2023;5;0;0;12;01/01/1900;08/05/2023;5;2;SUMMER 2023;2023;15,38;15,38;0
13/05/2023;6;0;0;13;13/05/2023;08/05/2023;5;2;SUMMER 2023;2023;15,5;15,5;0
14/05/2023;7;0;0;14;13/05/2023;08/05/2023;5;2;SUMMER 2023;2023;15,61;15,61;0
15/05/2023;1;0;0;15;01/01/1900;15/05/2023;5;2;SUMMER 2023;2023;15,72;15,72;0
16/05/2023;2;0;0;16;01/01/1900;15/05/2023;5;2;SUMMER 2023;2023;15,84;15,84;0
